designation,l,b,dl,db,ra,dec,dra,ddec
SSTGLMA G181.9263+00.3521,181.926389,0.352175,0.3,0.3,87.87493,27.467505,0.3,0.3
SSTGLMA G181.9253+00.3582,181.925333,0.3582,0.3,0.3,87.880161,27.47149,0.3,0.3
SSTGLMA G181.9311+00.3552,181.931189,0.355283,0.3,0.3,87.880705,27.464965,0.3,0.3
SSTGLMA G181.9126+00.3584,181.912675,0.358431,0.3,0.3,87.873098,27.48249,0.3,0.3
SSTGLMA G181.9096+00.3606,181.909647,0.360667,0.3,0.3,87.873522,27.486235,0.3,0.3
SSTGLMA G181.9235+00.3691,181.923558,0.369189,0.3,0.3,87.889788,27.478627,0.3,0.3
SSTGLMA G180.6315+01.0735,180.631495,1.073547,0.3,0.3,87.828172,28.949108,0.3,0.3
SSTGLMA G182.0753-00.1418,182.075353,-0.141875,0.3,0.3,87.483306,27.08656,0.3,0.3
SSTGLMA G180.1151+00.1260,180.115102,0.126014,0.3,0.3,86.596362,28.903452,0.3,0.3
SSTGLMA G182.0401-00.1426,182.04015,-0.142625,0.3,0.3,87.462277,27.116382,0.3,0.3
SSTGLMA G182.0366-00.1412,182.036694,-0.141256,0.3,0.3,87.461602,27.12005,0.3,0.3
SSTGLMA G182.0387-00.1436,182.038789,-0.143614,0.3,0.3,87.460538,27.117042,0.3,0.3
SSTGLMA G180.0186+00.5878,180.018645,0.587869,0.3,0.3,86.991083,29.225288,0.3,0.3
SSTGLMA G182.0071+00.2925,182.007168,0.2925,0.3,0.3,87.863615,27.367578,0.3,0.3
SSTGLMA G181.9876+00.2912,181.987598,0.291206,0.3,0.3,87.851104,27.383741,0.3,0.3
SSTGLMA G181.9489+00.3346,181.948928,0.334603,0.3,0.3,87.870878,27.439153,0.3,0.3
SSTGLMA G181.8754+00.3150,181.875477,0.315058,0.3,0.3,87.809645,27.492303,0.3,0.3
SSTGLMA G181.8767+00.3146,181.876786,0.314686,0.3,0.3,87.810039,27.490988,0.3,0.3
SSTGLMA G181.9213+00.3510,181.921355,0.351083,0.3,0.3,87.870975,27.471275,0.3,0.3
SSTGLMA G181.9147+00.3520,181.914761,0.352008,0.3,0.3,87.868075,27.477416,0.3,0.3
SSTGLMA G181.9151+00.3451,181.915119,0.345119,0.3,0.3,87.861606,27.473589,0.3,0.3
SSTGLMA G181.8960+00.3437,181.896023,0.343706,0.3,0.3,87.84924,27.489283,0.3,0.3
SSTGLMA G181.8951+00.3490,181.895112,0.349011,0.3,0.3,87.853857,27.492777,0.3,0.3
SSTGLMA G181.8866+00.3362,181.886645,0.336203,0.3,0.3,87.836568,27.493511,0.3,0.3
SSTGLMA G180.1990+00.5943,180.19906,0.594344,0.3,0.3,87.1041,29.07414,0.3,0.3
SSTGLMA G181.7860+00.3573,181.786076,0.357331,0.3,0.3,87.799077,27.590748,0.3,0.3
SSTGLMA G181.8339+00.3224,181.833946,0.322414,0.3,0.3,87.792834,27.531757,0.3,0.3
SSTGLMA G181.8193+00.3118,181.819388,0.311853,0.3,0.3,87.774204,27.538867,0.3,0.3
SSTGLMA G181.8548+00.3015,181.854891,0.301575,0.3,0.3,87.784717,27.503102,0.3,0.3
SSTGLMA G181.8250+00.2890,181.825082,0.289083,0.3,0.3,87.755424,27.522328,0.3,0.3
SSTGLMA G182.1929-01.1356,182.192945,-1.135622,0.3,0.3,86.598094,26.472681,0.3,0.3
SSTGLMA G182.1861-01.1468,182.186097,-1.146803,0.3,0.3,86.583448,26.472724,0.3,0.3
SSTGLMA G182.1947-01.1362,182.194723,-1.136264,0.3,0.3,86.598513,26.470829,0.3,0.3
SSTGLMA G182.2052-01.1459,182.205292,-1.145956,0.3,0.3,86.595391,26.456765,0.3,0.3
SSTGLMA G182.2027-01.1503,182.202762,-1.150378,0.3,0.3,86.589703,26.45663,0.3,0.3
SSTGLMA G182.1854-01.1566,182.185444,-1.156678,0.3,0.3,86.573643,26.468152,0.3,0.3
SSTGLMA G182.1328-01.3223,182.132866,-1.32235,0.3,0.3,86.38507,26.42687,0.3,0.3
SSTGLMA G180.4741-00.3945,180.474128,-0.394567,0.3,0.3,86.303037,28.325872,0.3,0.3
SSTGLMA G180.5786-00.8939,180.578598,-0.893992,0.3,0.3,85.882311,27.975546,0.3,0.3
SSTGLMA G180.7263-00.3451,180.726322,-0.345189,0.3,0.3,86.500011,28.136346,0.3,0.3
SSTGLMA G181.1110-00.8535,181.111075,-0.85355,0.3,0.3,86.23615,27.543041,0.3,0.3
SSTGLMA G181.2815-00.8481,181.281555,-0.848114,0.3,0.3,86.341611,27.400453,0.3,0.3
SSTGLMA G181.2175-00.9253,181.217545,-0.925361,0.3,0.3,86.229765,27.414753,0.3,0.3
SSTGLMA G180.8514-00.6962,180.851439,-0.696244,0.3,0.3,86.23458,27.846589,0.3,0.3
SSTGLMA G180.5900-00.9296,180.590034,-0.929658,0.3,0.3,85.854731,27.947096,0.3,0.3
SSTGLMA G181.3885-01.0734,181.388584,-1.073456,0.3,0.3,86.188141,27.191572,0.3,0.3
SSTGLMA G181.4630-01.0412,181.46304,-1.041283,0.3,0.3,86.26267,27.144877,0.3,0.3
SSTGLMA G181.5418-01.3210,181.541803,-1.321042,0.3,0.3,86.041079,26.931546,0.3,0.3
SSTGLMA G185.9723+00.6287,185.97234,0.628739,0.3,0.3,90.39891,24.108507,0.3,0.3
SSTGLMA G185.7459+01.2924,185.745984,1.292456,0.3,0.3,90.910323,24.632658,0.3,0.3
SSTGLMA G185.0280-01.1909,185.02808,-1.190931,0.3,0.3,88.156221,24.012595,0.3,0.3
SSTGLMA G187.0469-00.6667,187.046973,-0.666783,0.3,0.3,89.755604,22.532369,0.3,0.3
SSTGLMA G186.3062+01.1348,186.306233,1.134847,0.3,0.3,91.061512,24.06732,0.3,0.3
SSTGLMA G186.3141+01.1788,186.314149,1.178853,0.3,0.3,91.107766,24.082009,0.3,0.3
SSTGLMA G189.8705-01.3627,189.870515,-1.362753,0.3,0.3,90.608376,19.735645,0.3,0.3
SSTGLMA G186.1545+01.1417,186.154585,1.141725,0.3,0.3,90.986526,24.202792,0.3,0.3
SSTGLMA G187.1932-00.0530,187.193205,-0.053089,0.3,0.3,90.41134,22.710217,0.3,0.3
SSTGLMA G187.2017-00.0454,187.201794,-0.045461,0.3,0.3,90.423132,22.706526,0.3,0.3
SSTGLMA G187.2210-00.0662,187.221013,-0.066244,0.3,0.3,90.413859,22.679542,0.3,0.3
SSTGLMA G187.2142-00.0580,187.214196,-0.058089,0.3,0.3,90.417885,22.689501,0.3,0.3
SSTGLMA G189.5553-01.4681,189.55534,-1.468114,0.3,0.3,90.345548,19.95759,0.3,0.3
SSTGLMA G186.8601-00.1743,186.860189,-0.174308,0.3,0.3,90.118057,22.939394,0.3,0.3
SSTGLMA G187.2975-01.3247,187.297541,-1.324708,0.3,0.3,89.275213,21.986502,0.3,0.3
SSTGLMA G187.2731-01.3365,187.273171,-1.336558,0.3,0.3,89.250983,22.001642,0.3,0.3
SSTGLMA G187.3302-01.3240,187.330226,-1.324044,0.3,0.3,89.293491,21.958558,0.3,0.3
SSTGLMA G187.2447-01.0393,187.244737,-1.039308,0.3,0.3,89.513325,22.175061,0.3,0.3
SSTGLMA G187.2441-01.0384,187.244192,-1.038461,0.3,0.3,89.513823,22.175957,0.3,0.3
SSTGLMA G189.6002-00.9934,189.600251,-0.993428,0.3,0.3,90.808674,20.152732,0.3,0.3
SSTGLMA G187.1066-01.2359,187.106623,-1.235972,0.3,0.3,89.254811,22.19614,0.3,0.3
SSTGLMA G186.6684-00.6286,186.66843,-0.628603,0.3,0.3,89.586697,22.879436,0.3,0.3
SSTGLMA G187.8709-00.4474,187.870983,-0.447489,0.3,0.3,90.403272,21.926082,0.3,0.3
SSTGLMA G186.7169-00.7048,186.716962,-0.704878,0.3,0.3,89.541321,22.799285,0.3,0.3
SSTGLMA G187.1712-00.0548,187.171235,-0.054869,0.3,0.3,90.397879,22.728429,0.3,0.3
SSTGLMA G187.2039-00.0641,187.203977,-0.064147,0.3,0.3,90.406699,22.695385,0.3,0.3
SSTGLMA G187.2037-00.0663,187.203708,-0.066372,0.3,0.3,90.404459,22.694518,0.3,0.3
SSTGLMA G187.1944-00.0586,187.194424,-0.058617,0.3,0.3,90.406786,22.706423,0.3,0.3
SSTGLMA G187.1973-00.0604,187.197335,-0.060492,0.3,0.3,90.40658,22.702965,0.3,0.3
SSTGLMA G185.5689+01.0440,185.568939,1.04405,0.3,0.3,90.576545,24.66439,0.3,0.3
SSTGLMA G187.2157-00.1013,187.215699,-0.101317,0.3,0.3,90.377977,22.666806,0.3,0.3
SSTGLMA G187.2162-00.0999,187.216255,-0.099986,0.3,0.3,90.379529,22.666982,0.3,0.3
SSTGLMA G187.2126-00.1278,187.212674,-0.127828,0.3,0.3,90.351392,22.656313,0.3,0.3
SSTGLMA G185.6756+00.7970,185.675656,0.797047,0.3,0.3,90.398395,24.449586,0.3,0.3
SSTGLMA G185.9972+00.1838,185.997197,0.183889,0.3,0.3,89.989599,23.866302,0.3,0.3
SSTGLMA G186.6611-01.2562,186.661155,-1.256211,0.3,0.3,88.993989,22.571099,0.3,0.3
SSTGLMA G186.6931-01.2812,186.693134,-1.281211,0.3,0.3,88.988009,22.530892,0.3,0.3
SSTGLMA G186.6928-01.2798,186.69284,-1.279856,0.3,0.3,88.989116,22.531827,0.3,0.3
SSTGLMA G186.6711-01.2465,186.67114,-1.246503,0.3,0.3,89.008513,22.567355,0.3,0.3
SSTGLMA G186.6814-01.2482,186.681407,-1.248275,0.3,0.3,89.012445,22.557591,0.3,0.3
SSTGLMA G186.6856-01.3961,186.685694,-1.396153,0.3,0.3,88.876452,22.479458,0.3,0.3
SSTGLMA G186.6830-01.2829,186.683043,-1.282981,0.3,0.3,88.980858,22.53872,0.3,0.3
SSTGLMA G186.6850-01.2992,186.685092,-1.299203,0.3,0.3,88.966796,22.528788,0.3,0.3
SSTGLMA G186.7085-01.3456,186.708508,-1.345636,0.3,0.3,88.936117,22.48519,0.3,0.3
SSTGLMA G186.0570+00.0101,186.057066,0.010119,0.3,0.3,89.857424,23.727903,0.3,0.3
SSTGLMA G185.7971+01.0236,185.79719,1.023694,0.3,0.3,90.680821,24.455821,0.3,0.3
SSTGLMA G186.0853-00.5370,186.085313,-0.537022,0.3,0.3,89.355655,23.430118,0.3,0.3
SSTGLMA G188.9874-01.3087,188.987431,-1.308731,0.3,0.3,90.193556,20.529777,0.3,0.3
SSTGLMA G189.0323-01.3301,189.032307,-1.330131,0.3,0.3,90.197449,20.480205,0.3,0.3
SSTGLMA G189.0482-01.3385,189.04827,-1.338589,0.3,0.3,90.198049,20.462152,0.3,0.3
SSTGLMA G187.4890+00.3076,187.489018,0.307622,0.3,0.3,90.909517,22.630809,0.3,0.3
SSTGLMA G189.0532-01.2727,189.053196,-1.27277,0.3,0.3,90.261684,20.490479,0.3,0.3
SSTGLMA G188.8384-01.3822,188.838459,-1.382222,0.3,0.3,90.04649,20.622645,0.3,0.3
SSTGLMA G189.2689-01.0108,189.268959,-1.010856,0.3,0.3,90.618502,20.432391,0.3,0.3
SSTGLMA G189.2671-01.0100,189.26715,-1.010031,0.3,0.3,90.618316,20.434371,0.3,0.3
SSTGLMA G186.4671+01.0250,186.467165,1.025094,0.3,0.3,91.043269,23.873264,0.3,0.3
SSTGLMA G189.2094-01.0693,189.209418,-1.069367,0.3,0.3,90.532839,20.455294,0.3,0.3
SSTGLMA G189.2114-01.0735,189.211408,-1.073528,0.3,0.3,90.530025,20.451509,0.3,0.3
SSTGLMA G189.2054-01.0731,189.205448,-1.073167,0.3,0.3,90.52722,20.45687,0.3,0.3
SSTGLMA G189.2033-01.0890,189.203335,-1.089031,0.3,0.3,90.511383,20.450873,0.3,0.3
SSTGLMA G189.1139-01.1071,189.113963,-1.10715,0.3,0.3,90.447443,20.519613,0.3,0.3
SSTGLMA G189.1823-01.1268,189.18234,-1.126895,0.3,0.3,90.46518,20.450421,0.3,0.3
SSTGLMA G186.8622-01.2316,186.862215,-1.231633,0.3,0.3,89.126337,22.409677,0.3,0.3
SSTGLMA G186.3520-00.0372,186.352074,-0.037244,0.3,0.3,89.972797,23.448451,0.3,0.3
SSTGLMA G189.2164-01.0668,189.216453,-1.066831,0.3,0.3,90.538899,20.450429,0.3,0.3
SSTGLMA G189.2131-01.0642,189.213149,-1.064206,0.3,0.3,90.539594,20.454598,0.3,0.3
SSTGLMA G189.2114-01.0682,189.211494,-1.068222,0.3,0.3,90.534995,20.454054,0.3,0.3
SSTGLMA G189.2107-01.0657,189.210785,-1.065794,0.3,0.3,90.536875,20.455869,0.3,0.3
SSTGLMA G189.2215-01.0625,189.221562,-1.062564,0.3,0.3,90.54555,20.448093,0.3,0.3
SSTGLMA G189.2115-01.0612,189.211554,-1.061258,0.3,0.3,90.54149,20.45744,0.3,0.3
SSTGLMA G189.2157-01.0617,189.215752,-1.061728,0.3,0.3,90.543266,20.453558,0.3,0.3
SSTGLMA G189.1879-01.0718,189.187942,-1.071861,0.3,0.3,90.519207,20.472735,0.3,0.3
SSTGLMA G189.2038-01.0672,189.203892,-1.067275,0.3,0.3,90.531869,20.461132,0.3,0.3
SSTGLMA G189.2040-01.0625,189.204023,-1.062572,0.3,0.3,90.536303,20.46334,0.3,0.3
SSTGLMA G189.2049-01.0637,189.204967,-1.063725,0.3,0.3,90.53573,20.46195,0.3,0.3
SSTGLMA G189.2019-01.0636,189.201947,-1.063622,0.3,0.3,90.534235,20.464626,0.3,0.3
SSTGLMA G189.2059-01.0537,189.205992,-1.05375,0.3,0.3,90.545529,20.465983,0.3,0.3
SSTGLMA G189.2048-01.0583,189.204823,-1.058328,0.3,0.3,90.540664,20.464739,0.3,0.3
SSTGLMA G189.1606-01.0079,189.160656,-1.007986,0.3,0.3,90.564133,20.527994,0.3,0.3
SSTGLMA G188.3304-00.7866,188.330471,-0.786675,0.3,0.3,90.330792,21.358973,0.3,0.3
SSTGLMA G186.3704-00.1456,186.370466,-0.145683,0.3,0.3,89.880268,23.378539,0.3,0.3
SSTGLMA G186.2036+00.1534,186.203597,0.153406,0.3,0.3,90.072772,23.672045,0.3,0.3
SSTGLMA G189.3145-01.1688,189.314594,-1.1688,0.3,0.3,90.495992,20.314753,0.3,0.3
SSTGLMA G186.4359-00.0515,186.43596,-0.051544,0.3,0.3,90.004727,23.368559,0.3,0.3
SSTGLMA G189.3484-01.0550,189.348415,-1.055061,0.3,0.3,90.619281,20.34148,0.3,0.3
SSTGLMA G186.5374+00.5759,186.537413,0.575969,0.3,0.3,90.653897,23.59114,0.3,0.3
SSTGLMA G186.5853-01.2323,186.585334,-1.232375,0.3,0.3,88.974992,22.648602,0.3,0.3
SSTGLMA G186.2111+00.8194,186.211105,0.819439,0.3,0.3,90.709598,23.995047,0.3,0.3
SSTGLMA G189.5444-01.3455,189.544437,-1.345506,0.3,0.3,90.453231,20.027671,0.3,0.3
SSTGLMA G186.5971+00.3241,186.59714,0.324169,0.3,0.3,90.447297,23.414858,0.3,0.3
SSTGLMA G186.4108+00.7636,186.410889,0.763617,0.3,0.3,90.764107,23.793706,0.3,0.3
SSTGLMA G189.4854-01.2557,189.485468,-1.255753,0.3,0.3,90.50532,20.123261,0.3,0.3
SSTGLMA G186.2555-00.9567,186.255565,-0.956781,0.3,0.3,89.05351,23.072188,0.3,0.3
SSTGLMA G189.3362-01.2922,189.336289,-1.292283,0.3,0.3,90.392974,20.234877,0.3,0.3
SSTGLMA G186.3024-01.1981,186.302469,-1.198128,0.3,0.3,88.852622,22.910174,0.3,0.3
SSTGLMA G188.8518-00.2195,188.851859,-0.219514,0.3,0.3,91.136092,21.184778,0.3,0.3
SSTGLMA G189.4743-01.2385,189.474301,-1.238561,0.3,0.3,90.515372,20.141458,0.3,0.3
SSTGLMA G189.4406-01.2217,189.440664,-1.221697,0.3,0.3,90.513307,20.179029,0.3,0.3
SSTGLMA G188.7338-00.2397,188.733831,-0.239775,0.3,0.3,91.055014,21.277672,0.3,0.3
SSTGLMA G188.6434-00.0869,188.643428,-0.086981,0.3,0.3,91.150329,21.43142,0.3,0.3
SSTGLMA G189.3762-00.0156,189.376263,-0.015694,0.3,0.3,91.601331,20.827136,0.3,0.3
SSTGLMA G189.3637-00.0275,189.363699,-0.027567,0.3,0.3,91.583682,20.832308,0.3,0.3
SSTGLMA G189.3235+00.0220,189.323538,0.022075,0.3,0.3,91.609079,20.891588,0.3,0.3
SSTGLMA G189.5241+00.2443,189.524153,0.244389,0.3,0.3,91.921423,20.824664,0.3,0.3
SSTGLMA G186.2125-00.7567,186.212506,-0.7567,0.3,0.3,89.218133,23.209923,0.3,0.3
SSTGLMA G186.7694+00.3230,186.769406,0.323006,0.3,0.3,90.538914,23.264526,0.3,0.3
SSTGLMA G189.3594+00.0856,189.359493,0.085625,0.3,0.3,91.687232,20.891193,0.3,0.3
SSTGLMA G189.3248+00.0705,189.324868,0.070556,0.3,0.3,91.655077,20.914076,0.3,0.3
SSTGLMA G189.3234+00.0739,189.323463,0.073906,0.3,0.3,91.657474,20.916936,0.3,0.3
SSTGLMA G189.6358-00.0131,189.635875,-0.013161,0.3,0.3,91.739029,20.601712,0.3,0.3
SSTGLMA G186.6377-00.0698,186.637717,-0.06985,0.3,0.3,90.096556,23.18437,0.3,0.3
SSTGLMA G189.7178-00.0407,189.717875,-0.040764,0.3,0.3,91.755949,20.516653,0.3,0.3
SSTGLMA G189.5556-00.0746,189.555619,-0.074603,0.3,0.3,91.639907,20.641833,0.3,0.3
SSTGLMA G188.5002-00.5379,188.500197,-0.537931,0.3,0.3,90.653014,21.334334,0.3,0.3
SSTGLMA G189.5779-00.0508,189.577939,-0.050847,0.3,0.3,91.6737,20.633932,0.3,0.3
SSTGLMA G188.0006-00.4640,188.00065,-0.464042,0.3,0.3,90.456863,21.805198,0.3,0.3
SSTGLMA G189.9486+00.3220,189.948689,0.322031,0.3,0.3,92.214222,20.491206,0.3,0.3
SSTGLMA G189.9524+00.3461,189.952492,0.346128,0.3,0.3,92.238692,20.499558,0.3,0.3
SSTGLMA G189.9613+00.3463,189.961295,0.346375,0.3,0.3,92.243477,20.491977,0.3,0.3
SSTGLMA G189.9327+00.3318,189.932717,0.331881,0.3,0.3,92.215156,20.509951,0.3,0.3
SSTGLMA G189.9446+00.3391,189.944614,0.339192,0.3,0.3,92.228139,20.503088,0.3,0.3
SSTGLMA G189.9524+00.3411,189.952475,0.341169,0.3,0.3,92.234052,20.49717,0.3,0.3
SSTGLMA G189.9372+00.3463,189.937211,0.346356,0.3,0.3,92.231,20.513035,0.3,0.3
SSTGLMA G189.9426+00.3551,189.942695,0.355122,0.3,0.3,92.242024,20.512486,0.3,0.3
SSTGLMA G189.7678+00.3214,189.767829,0.321467,0.3,0.3,92.120019,20.649101,0.3,0.3
SSTGLMA G189.7825+00.3163,189.782512,0.316375,0.3,0.3,92.122873,20.633792,0.3,0.3
SSTGLMA G189.7804+00.3261,189.78047,0.326172,0.3,0.3,92.130969,20.640331,0.3,0.3
SSTGLMA G189.7835+00.3223,189.783568,0.322378,0.3,0.3,92.129029,20.635781,0.3,0.3
SSTGLMA G189.7946+00.3133,189.794618,0.313308,0.3,0.3,92.126283,20.621718,0.3,0.3
SSTGLMA G189.8086+00.3365,189.808674,0.336556,0.3,0.3,92.155289,20.620704,0.3,0.3
SSTGLMA G189.8143+00.3370,189.814385,0.337069,0.3,0.3,92.158728,20.615959,0.3,0.3
SSTGLMA G189.7958+00.3309,189.795885,0.330928,0.3,0.3,92.143403,20.629158,0.3,0.3
SSTGLMA G189.8082+00.3337,189.808221,0.333753,0.3,0.3,92.152435,20.619741,0.3,0.3
SSTGLMA G189.7872+00.3240,189.787204,0.324042,0.3,0.3,92.132469,20.633409,0.3,0.3
SSTGLMA G189.8362+00.3122,189.836202,0.312264,0.3,0.3,92.146858,20.584849,0.3,0.3
SSTGLMA G186.6881+00.1269,186.688175,0.126958,0.3,0.3,90.309735,23.238157,0.3,0.3
SSTGLMA G189.8675+00.3482,189.867547,0.348231,0.3,0.3,92.196693,20.574877,0.3,0.3
SSTGLMA G189.8263+00.3423,189.826335,0.342339,0.3,0.3,92.169843,20.608064,0.3,0.3
SSTGLMA G189.8210+00.3388,189.82106,0.338828,0.3,0.3,92.16383,20.610974,0.3,0.3
SSTGLMA G189.8221+00.3205,189.822171,0.320561,0.3,0.3,92.147339,20.601143,0.3,0.3
SSTGLMA G189.9230+00.2601,189.92305,0.260164,0.3,0.3,92.14319,20.483631,0.3,0.3
SSTGLMA G189.9437+00.3118,189.943772,0.311892,0.3,0.3,92.202211,20.490593,0.3,0.3
SSTGLMA G189.9464+00.3086,189.946467,0.308656,0.3,0.3,92.200584,20.486667,0.3,0.3
SSTGLMA G189.9361+00.3030,189.936128,0.302997,0.3,0.3,92.189949,20.492966,0.3,0.3
SSTGLMA G189.9472+00.3063,189.947208,0.306303,0.3,0.3,92.19877,20.484878,0.3,0.3
SSTGLMA G189.9170+00.2934,189.917058,0.293411,0.3,0.3,92.171127,20.504996,0.3,0.3
SSTGLMA G189.9175+00.2888,189.917533,0.288853,0.3,0.3,92.167117,20.50237,0.3,0.3
SSTGLMA G189.8732+00.2591,189.873207,0.259156,0.3,0.3,92.116433,20.526727,0.3,0.3
SSTGLMA G189.8830+00.2737,189.883052,0.273772,0.3,0.3,92.13518,20.525209,0.3,0.3
SSTGLMA G189.8790+00.2729,189.879082,0.272925,0.3,0.3,92.132332,20.52827,0.3,0.3
SSTGLMA G189.8797+00.2843,189.879741,0.284319,0.3,0.3,92.143313,20.53322,0.3,0.3
SSTGLMA G189.8918+00.2848,189.891869,0.284892,0.3,0.3,92.15013,20.522893,0.3,0.3
SSTGLMA G189.8837+00.2718,189.883696,0.271797,0.3,0.3,92.133669,20.523688,0.3,0.3
SSTGLMA G189.8880+00.2702,189.888043,0.270275,0.3,0.3,92.1345,20.519148,0.3,0.3
SSTGLMA G189.9174+00.2740,189.917458,0.273997,0.3,0.3,92.153208,20.495231,0.3,0.3
SSTGLMA G189.9048+00.2739,189.904869,0.273922,0.3,0.3,92.146619,20.506204,0.3,0.3
SSTGLMA G189.8879+00.2765,189.887966,0.276586,0.3,0.3,92.140353,20.522277,0.3,0.3
SSTGLMA G189.8521+00.2934,189.852185,0.2934,0.3,0.3,92.137519,20.561722,0.3,0.3
SSTGLMA G189.8716+00.3090,189.871661,0.309014,0.3,0.3,92.162191,20.552264,0.3,0.3
SSTGLMA G189.9444+00.3160,189.944397,0.316019,0.3,0.3,92.206388,20.492046,0.3,0.3
SSTGLMA G189.8688+00.3357,189.86885,0.335778,0.3,0.3,92.185734,20.5677,0.3,0.3
SSTGLMA G189.8671+00.3304,189.867128,0.330494,0.3,0.3,92.179907,20.566644,0.3,0.3
SSTGLMA G189.9116+00.3372,189.911666,0.337278,0.3,0.3,92.209302,20.530979,0.3,0.3
SSTGLMA G189.8967+00.3407,189.896759,0.340706,0.3,0.3,92.204787,20.545679,0.3,0.3
SSTGLMA G189.9050+00.3421,189.905066,0.342183,0.3,0.3,92.210467,20.53913,0.3,0.3
SSTGLMA G189.8811+00.3345,189.881175,0.334589,0.3,0.3,92.191005,20.556344,0.3,0.3
SSTGLMA G189.8956+00.3277,189.895606,0.327758,0.3,0.3,92.192097,20.540411,0.3,0.3
SSTGLMA G189.8841+00.3056,189.884183,0.305669,0.3,0.3,92.165552,20.539691,0.3,0.3
SSTGLMA G189.6780+00.1688,189.678056,0.168833,0.3,0.3,91.930839,20.653442,0.3,0.3
SSTGLMA G189.6913+00.1846,189.691365,0.184669,0.3,0.3,91.952542,20.64951,0.3,0.3
SSTGLMA G189.6894+00.1839,189.689493,0.183906,0.3,0.3,91.950857,20.650775,0.3,0.3
SSTGLMA G189.6885+00.1895,189.688551,0.189525,0.3,0.3,91.955616,20.654329,0.3,0.3
SSTGLMA G189.6821+00.1868,189.682145,0.186836,0.3,0.3,91.949777,20.658621,0.3,0.3
SSTGLMA G189.6850+00.1879,189.685029,0.187958,0.3,0.3,91.952323,20.656646,0.3,0.3
SSTGLMA G189.6842+00.1863,189.68424,0.186311,0.3,0.3,91.950375,20.656535,0.3,0.3
SSTGLMA G189.6872+00.1860,189.687232,0.186075,0.3,0.3,91.951709,20.653805,0.3,0.3
SSTGLMA G189.6845+00.1903,189.684529,0.190331,0.3,0.3,91.954279,20.658236,0.3,0.3
SSTGLMA G189.6598+00.1762,189.659892,0.176253,0.3,0.3,91.92833,20.672922,0.3,0.3
SSTGLMA G189.6575+00.1873,189.657573,0.187356,0.3,0.3,91.937496,20.680346,0.3,0.3
SSTGLMA G189.6805+00.1869,189.680529,0.186917,0.3,0.3,91.949013,20.660072,0.3,0.3
SSTGLMA G189.6717+00.1824,189.671779,0.182444,0.3,0.3,91.940289,20.665544,0.3,0.3
SSTGLMA G189.6559+00.2124,189.655937,0.212456,0.3,0.3,91.960092,20.693977,0.3,0.3
SSTGLMA G189.6583+00.2158,189.658337,0.215858,0.3,0.3,91.964518,20.693533,0.3,0.3
SSTGLMA G189.6554+00.2014,189.65549,0.201439,0.3,0.3,91.949568,20.689013,0.3,0.3
SSTGLMA G189.6514+00.1976,189.651445,0.197661,0.3,0.3,91.943937,20.690711,0.3,0.3
SSTGLMA G189.6539+00.2815,189.653935,0.281522,0.3,0.3,92.02359,20.729284,0.3,0.3
SSTGLMA G189.6889+00.2863,189.688916,0.286361,0.3,0.3,92.046274,20.701055,0.3,0.3
SSTGLMA G189.7100+00.2500,189.710089,0.250047,0.3,0.3,92.023333,20.664911,0.3,0.3
SSTGLMA G189.7043+00.2546,189.704319,0.254669,0.3,0.3,92.024656,20.6722,0.3,0.3
SSTGLMA G189.6937+00.2690,189.693716,0.269017,0.3,0.3,92.032558,20.688436,0.3,0.3
SSTGLMA G189.6896+00.2757,189.689683,0.275711,0.3,0.3,92.03672,20.695213,0.3,0.3
SSTGLMA G189.6940+00.2756,189.694055,0.275661,0.3,0.3,92.038942,20.691367,0.3,0.3
SSTGLMA G189.6961+00.2881,189.696105,0.288144,0.3,0.3,92.051672,20.695636,0.3,0.3
SSTGLMA G189.7048+00.2805,189.704889,0.280547,0.3,0.3,92.049131,20.684268,0.3,0.3
SSTGLMA G189.6809+00.2554,189.680988,0.255431,0.3,0.3,92.013255,20.692964,0.3,0.3
SSTGLMA G189.6871+00.2529,189.687149,0.252961,0.3,0.3,92.014146,20.686378,0.3,0.3
SSTGLMA G189.6302+00.2543,189.630235,0.254325,0.3,0.3,91.985861,20.736787,0.3,0.3
SSTGLMA G189.6662+00.2617,189.666293,0.261769,0.3,0.3,92.011547,20.708887,0.3,0.3
SSTGLMA G189.8519+00.1423,189.851975,0.142361,0.3,0.3,91.996413,20.48858,0.3,0.3
SSTGLMA G186.6006-00.8289,186.600666,-0.828956,0.3,0.3,89.361644,22.83788,0.3,0.3
SSTGLMA G189.8504+00.2146,189.850437,0.214597,0.3,0.3,92.063032,20.525008,0.3,0.3
SSTGLMA G189.8516+00.2081,189.851609,0.208106,0.3,0.3,92.057581,20.520832,0.3,0.3
SSTGLMA G189.7813+00.1541,189.781311,0.15415,0.3,0.3,91.970752,20.556069,0.3,0.3
SSTGLMA G189.6907+00.1799,189.690765,0.179922,0.3,0.3,91.947798,20.647727,0.3,0.3
SSTGLMA G189.6963+00.1738,189.696379,0.173814,0.3,0.3,91.94501,20.639851,0.3,0.3
SSTGLMA G189.6925+00.1824,189.692498,0.182478,0.3,0.3,91.951085,20.647455,0.3,0.3
SSTGLMA G189.7032+00.1771,189.703197,0.177192,0.3,0.3,91.951706,20.635535,0.3,0.3
SSTGLMA G189.7466+00.1871,189.746636,0.187169,0.3,0.3,91.983578,20.60242,0.3,0.3
