SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
81607,274.952667,-14.96797,16.04623,0.028867,4146269038520541184,4146269038520541184,0.290556788
81775,275.037351,-14.979331,16.074825,-0.048619,4146269519553380864,4146269519553380864,1.277732556820439
81396,274.866674,-14.927281,16.042855,0.121317,4146272573275713536,4146272573275713536,0.5650615730370697
81945,275.128507,-14.841536,16.237877,-0.061308,4146276971324828160,4146276971324828160,-0.009546203
81648,274.975626,-14.815147,16.191427,0.081453,4146281442383452160,4146281442383452160,0.17022398358618393
82023,275.171449,-14.710672,16.372863,-0.036244,4146283259154827648,4146283259154827648,2.013358354760445
81745,275.023232,-14.704318,16.310863,0.093172,4146283980711603456,4146283980711603456,-0.073096604
81787,275.042252,-14.69795,16.325158,0.079956,4146284122450109824,4146284122450109824,0.6539845
81692,275.000952,-14.671581,16.329555,0.127622,4146296040983075072,4146296040983075072,0.1761977901968573
81848,275.071164,-14.642041,16.387649,0.081667,4146296418934834432,4146296418934834432,0.613889703
81624,274.960959,-14.628491,16.34928,0.182072,4146297140491516544,4146297140491516544,0.4263596843229929
81543,274.925686,-14.532344,16.417917,0.257561,4146301817715658752,4146301817715658752,0.5914720103100541
82292,275.323394,-14.712357,16.440593,-0.166681,4146303089021867008,4146303089021867008,0.9135868504403073
82336,275.34401,-14.670626,16.486799,-0.164636,4146304837070645504,4146304837070645504,0.6138688969914158
82299,275.326065,-14.67166,16.477716,-0.149806,4146304871430378240,4146304871430378240,-0.169761601
82289,275.321369,-14.663844,16.482474,-0.142119,4146305627344648960,4146305627344648960,0.21775914687508205
82035,275.179829,-14.609322,16.466074,0.004367,4146308444848818688,4146308444848818688,0.23111428828527308
82222,275.28699,-14.56747,16.551841,-0.0674,4146309376857689344,4146309376857689344,0.3918461226819606
82320,275.336871,-14.542446,16.596646,-0.098217,4146309720455045504,4146309720455045504,0.010809258251134858
82186,275.264716,-14.532111,16.572883,-0.031731,4146310643873400832,4146310643873400832,0.18913038890071693
82471,275.455225,-14.615045,16.586462,-0.233447,4146311163560679552,4146311163560679552,0.14309615598993713
82363,275.369045,-14.549802,16.60481,-0.129158,4146312572306042240,4146312572306042240,1.6945655630157825
82453,275.445207,-14.490901,16.691469,-0.166517,4146313289566861312,4146313289566861312,0.5247992820049281
82462,275.449747,-14.485515,16.698289,-0.167864,4146313293860506240,4146313293860506240,-0.172599815
82707,275.59309,-14.465987,16.780749,-0.2812,4146314320367076736,4146314320367076736,
82624,275.559222,-14.424837,16.801672,-0.232917,4146315213720258432,4146315213720258432,
82313,275.334967,-14.530636,16.606199,-0.091033,4146315797829594368,4146315797829594368,1.2573900629048242
82269,275.310455,-14.489943,16.630933,-0.050942,4146316729841768576,4146316729841768576,0.172561451
82504,275.478049,-14.386246,16.798789,-0.145383,4146318752765599616,4146318752765599616,0.07990586
82438,275.437305,-14.335177,16.825303,-0.086536,4146319852286160512,4146319852286160512,
81902,275.10501,-14.5348,16.497663,0.103358,4146321604625372416,4146321604625372416,-0.571735539
81884,275.095615,-14.51873,16.507546,0.118956,4146321677644309248,4146321677644309248,0.5294874686974191
81876,275.089179,-14.513045,16.509621,0.127131,4146321879507623936,4146321879507623936,0.42031446583349996
82124,275.227592,-14.465872,16.614388,0.031172,4146323082094214784,4146323082094214784,1.0596289536100385
82107,275.216521,-14.451309,16.622183,0.047489,4146323155106372224,4146323155106372224,0.5336213428347923
81802,275.047394,-14.464992,16.532911,0.185469,4146325285416929408,4146325285416929408,3.2313933189360027
81877,275.090187,-14.44641,16.568841,0.157694,4146326625446705536,4146326625446705536,0.8063359441962998
82392,275.394859,-14.366089,16.778683,-0.064786,4146331087913393152,4146331087913393152,0.33498648081162286
82387,275.390703,-14.304987,16.830708,-0.032489,4146331946914014208,4146331946914014208,
82116,275.223439,-14.338648,16.724717,0.09465,4146333733620203392,4146333733620203392,0.25494478094337436
81977,275.146882,-14.28806,16.734382,0.183917,4146335108001338496,4146335108001338496,0.6416712162426389
80677,274.672763,-14.59228,16.249376,0.444947,4146341571933083392,4146341571933083392,0.23591718661293917
79787,274.469424,-14.658618,16.097759,0.586811,4146342392269584512,4146342392269584512,
80681,274.673433,-14.487631,16.341877,0.493897,4146351536257847040,4146351536257847040,0.9370459121692163
80408,274.617968,-14.441769,16.356857,0.562914,4146352700193812224,4146352700193812224,
80852,274.71802,-14.451793,16.393878,0.472817,4146353185518632192,4146353185518632192,
81020,274.762635,-14.366431,16.48953,0.475114,4146354766066670720,4146354766066670720,2.1674581549746406
79720,274.451396,-14.575333,16.162825,0.641653,4146355693786212736,4146355693786212736,2.069280971
81563,274.932978,-14.401583,16.536517,0.313083,4146373590915070976,4146373590915070976,
81357,274.850946,-14.328819,16.563117,0.417497,4146377920235221504,4146377920235221504,0.6143755133795724
81640,274.97189,-14.269423,16.670822,0.342242,4146379878740477184,4146379878740477184,-0.262467954
81913,275.111404,-14.308695,16.699976,0.204508,4146381532302411904,4146381532302411904,1.5052275792887475
81932,275.125032,-14.208732,16.79436,0.239989,4146383314723710848,4146383314723710848,
81912,275.1112,-14.191849,16.802927,0.259775,4146383589590148992,4146383589590148992,0.3565138829742057
82005,275.163152,-14.157604,16.856873,0.231494,4146385032711582080,4146385032711582080,
81797,275.045539,-14.157696,16.803019,0.332019,4146386853764905472,4146386853764905472,0.5901199743715195
81629,274.966561,-14.153017,16.771007,0.401744,4146387407820595840,4146387407820595840,
81791,275.04294,-14.09513,16.856998,0.363756,4146389499478011520,4146389499478011520,-1.502907341
81911,275.110937,-14.038944,16.937652,0.332092,4146390186673889536,4146390186673889536,
81384,274.861868,-14.221984,16.66228,0.458644,4146392626203527552,4146392626203527552,1.2324460165552773
81369,274.854979,-14.125455,16.744203,0.510136,4146394378560044928,4146394378560044928,0.17089011588601472
80737,274.686713,-14.169639,16.628122,0.633022,4146395546779115904,4146395546779115904,0.4825820103947897
81105,274.78402,-14.099599,16.734466,0.583003,4146397539643604736,4146397539643604736,0.5428546674229827
81051,274.773099,-14.084359,16.742889,0.599542,4146397818825075072,4146397818825075072,0.6280181717151397
81069,274.776346,-14.068383,16.758457,0.604319,4146397917600765696,4146397917600765696,0.038494079
80801,274.700539,-14.117614,16.680304,0.645822,4146397986320563200,4146397986320563200,0.6171431911638154
81521,274.916339,-14.115977,16.780666,0.462164,4146399566868529152,4146399566868529152,5.349577717790929
81536,274.921636,-14.102592,16.794891,0.463956,4146399601240355584,4146399601240355584,-0.019693525
81613,274.955621,-14.08048,16.829947,0.445339,4146400120923806976,4146400120923806976,
81592,274.945622,-14.006333,16.890734,0.488894,4146402762323940992,4146402762323940992,0.7921324864941014
81274,274.826427,-14.061795,16.787225,0.564622,4146403586971471872,4146403586971471872,
81409,274.872447,-13.984835,16.876153,0.561633,4146404553333800704,4146404553333800704,-0.553004189
81059,274.774148,-14.013706,16.805632,0.632047,4146404896931217536,4146404896931217536,0.545564493
81082,274.779574,-13.995038,16.824572,0.636233,4146405064426696064,4146405064426696064,0.10003613442976396
81202,274.80762,-13.979148,16.851441,0.619761,4146405481046772224,4146405481046772224,0.5869219917465773
81489,274.900048,-13.987407,16.886537,0.536811,4146405962083055616,4146405962083055616,0.49610724537454187
78393,273.954723,-14.67788,15.844242,1.015814,4146445368407042560,4146445368407042560,1.1605516901616417
78816,274.175244,-14.473504,16.12557,0.925281,4146455023492223744,4146455023492223744,0.20736225718605622
78622,274.072275,-14.359332,16.178622,1.067292,4146460280528899712,4146460280528899712,0.40902738049749165
79232,274.308408,-14.289927,16.348411,0.898939,4146552570787394176,4146552570787394176,
79371,274.34267,-14.277947,16.374715,0.875397,4146558519313104384,4146558519313104384,2.1633410208184687
79302,274.321801,-14.232044,16.405528,0.914983,4146561852207834880,4146561852207834880,2.0387236336439662
79335,274.332965,-14.210839,16.429332,0.915519,4146561989646805248,4146561989646805248,0.5975481808401153
79442,274.361858,-14.18873,16.462087,0.90135,4146562401968662016,4146562401968662016,0.5792768979328712
79059,274.262295,-14.181518,16.422622,0.989739,4146563020442575488,4146563020442575488,
79015,274.24892,-14.16893,16.427545,1.007128,4146563226597613440,4146563226597613440,-0.035661445
79494,274.378464,-14.15251,16.501615,0.904356,4146564081300373504,4146564081300373504,0.4935176621947558
79513,274.386903,-14.152053,16.505899,0.897369,4146564081300380928,4146564081300380928,6.328542359129661
79579,274.401529,-14.122319,16.538807,0.898983,4146564424894448384,4146564424894448384,
79404,274.352443,-14.055968,16.574645,0.972367,4146565627489348608,4146565627489348608,
78961,274.235348,-14.002247,16.568014,1.097856,4146578684184444544,4146578684184444544,0.6232223104396324
80012,274.524487,-14.103355,16.612032,0.802969,4146585006381183488,4146585006381183488,0.5883019351138293
80224,274.56632,-14.092399,16.640901,0.772425,4146585075101460096,4146585075101460096,0.36449015202024776
80627,274.664533,-14.009477,16.759054,0.727753,4146587652078618752,4146587652078618752,0.7031798676943872
79861,274.488821,-13.968766,16.714175,0.897206,4146590263422863232,4146590263422863232,-1.404576446
80379,274.609595,-13.970409,16.768241,0.793203,4146590950613602304,4146590950613602304,0.7394198060257802
80452,274.627239,-13.912767,16.827128,0.805403,4146591397294365184,4146591397294365184,0.6094213655437932
81156,274.796243,-13.935191,16.884962,0.650267,4146593355795192448,4146593355795192448,0.1985042519440537
80805,274.70211,-13.969643,16.811402,0.714475,4146593699392574208,4146593699392574208,-0.096199944
80904,274.729463,-13.932953,16.856288,0.708439,4146593939911302912,4146593939911302912,0.14883643788549084
80795,274.699727,-13.920436,16.853666,0.739789,4146594184726628992,4146594184726628992,-0.228394431
81056,274.77375,-13.892572,16.9122,0.689653,4146594493964249216,4146594493964249216,0.5261462477460983
81259,274.821172,-13.914042,16.915037,0.638939,4146594871922064000,4146594871922064000,0.5639298485056052
81305,274.836469,-13.837374,16.989628,0.662078,4146596555548549888,4146596555548549888,
81247,274.81748,-13.810492,17.004608,0.691031,4146596826134373120,4146596826134373120,-2.485293979
81291,274.833418,-13.820221,17.003346,0.672794,4146596864786208768,4146596864786208768,0.5500428953094189
81339,274.844355,-13.811177,17.016336,0.667706,4146596894848833536,4146596894848833536,0.17956982469064925
81358,274.851178,-13.805315,17.024634,0.664636,4146596894848835328,4146596894848835328,0.6310858142753485
81293,274.833767,-13.801722,17.019811,0.681236,4146596963568313472,4146596963568313472,0.8802752403073226
80581,274.656844,-13.931227,16.824464,0.771353,4146596997928018304,4146596997928018304,0.6114521241968527
80634,274.666617,-13.909269,16.848299,0.773386,4146597105304415488,4146597105304415488,0.5067589009614929
80574,274.655774,-13.897151,16.853996,0.788392,4146597414542074752,4146597414542074752,0.5335730283117802
80688,274.675351,-13.87764,16.880179,0.780881,4146597448902447744,4146597448902447744,2.5720951543074433
80854,274.718218,-13.841227,16.931952,0.761436,4146597994365359232,4146597994365359232,0.2234401730681939
80755,274.690368,-13.839343,16.92082,0.786153,4146598033018260992,4146598033018260992,0.7310228419804858
80825,274.707557,-13.83767,16.93019,0.772239,4146598067377111808,4146598067377111808,0.47018061208871564
80443,274.624862,-13.871097,16.862747,0.827158,4146598303602891008,4146598303602891008,
80426,274.620485,-13.844449,16.884212,0.843514,4146598544115864960,4146598544115864960,
80590,274.659252,-13.854708,16.892988,0.8055,4146598647195069824,4146598647195069824,1.043774377627416
80680,274.673389,-13.83703,16.915059,0.801772,4146598685852422528,4146598685852422528,0.43432864509611224
80609,274.662541,-13.830575,16.915762,0.814106,4146598754571910784,4146598754571910784,1.035359111
80715,274.680285,-13.834314,16.92062,0.797158,4146598784634048512,4146598784634048512,0.5556686522877784
80706,274.679193,-13.830739,16.923268,0.799783,4146598784634051456,4146598784634051456,1.3222774644162385
80693,274.67628,-13.831759,16.921031,0.801792,4146598784634438272,4146598784634438272,0.8295175409497377
80687,274.675024,-13.828436,16.923382,0.804439,4146598788931643264,4146598788931643264,5.885360865051943
80729,274.685158,-13.820216,16.93528,0.799658,4146598818999028224,4146598818999028224,1.0097890521261486
80762,274.691428,-13.821342,16.937169,0.793761,4146598818999038080,4146598818999038080,-0.421689832
80767,274.692937,-13.824116,16.935418,0.791158,4146598818999040896,4146598818999040896,0.9307521587456526
80768,274.693248,-13.822143,16.937299,0.791825,4146598818999041280,4146598818999041280,
80777,274.695089,-13.825549,16.935143,0.788639,4146598818999043456,4146598818999043456,0.4356624898926646
80783,274.695867,-13.82476,16.936196,0.788347,4146598818999044736,4146598818999044736,0.7452563386060402
80779,274.695245,-13.821239,16.939013,0.790544,4146598823291372544,4146598823291372544,-0.635762523
80669,274.671788,-13.820591,16.928807,0.810919,4146598853353917696,4146598853353917696,0.8295343961557411
80594,274.659846,-13.824188,16.920151,0.819433,4146598857650433408,4146598857650433408,
80451,274.627116,-13.834696,16.895852,0.842458,4146598922078183936,4146598922078183936,0.24636731177692062
80503,274.638706,-13.824578,16.910093,0.837333,4146598956432749952,4146598956432749952,0.5393579518482743
80494,274.636572,-13.819471,16.913611,0.841575,4146599025152609920,4146599025152609920,0.19583778760819967
80565,274.654209,-13.808025,16.931802,0.831903,4146599059517162752,4146599059517162752,-0.273591505
80624,274.664109,-13.80232,16.941377,0.826133,4146599093876909696,4146599093876909696,
80664,274.670676,-13.810941,16.936799,0.816436,4146599093876917888,4146599093876917888,4.195902252526406
80686,274.674979,-13.800999,16.947536,0.817458,4146599093876923264,4146599093876923264,
80535,274.647475,-13.808396,16.92838,0.837489,4146599128236634112,4146599128236634112,0.17946345904009747
80537,274.647809,-13.807247,16.929546,0.837747,4146599132524206208,4146599132524206208,
80584,274.658033,-13.801639,16.939185,0.831653,4146599162596380672,4146599162596380672,0.3461505786396374
80570,274.654968,-13.789065,16.948855,0.840225,4146599162597496960,4146599162597496960,1.7676428699619986
80593,274.65969,-13.792632,16.947883,0.834497,4146599162597503872,4146599162597503872,
80642,274.667574,-13.794873,16.949531,0.826692,4146599162597515264,4146599162597515264,0.10908748980147406
80631,274.665699,-13.795498,16.948119,0.828,4146599166883933312,4146599166883933312,
80589,274.659206,-13.794611,16.945916,0.833975,4146599166883949056,4146599166883949056,-1.096532027
80944,274.742857,-13.841624,16.942916,0.740169,4146599265675715200,4146599265675715200,0.6612213795461962
