RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo,D
245.62502,-24.18969,352.61133,17.72112,  Upper Scorpius Association ,  16223000-2411228  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.6250113,-24.18970604,6.049300671498699e+18,7.2405,1.08,14.230421,2.80358,0.064435,137.012894,137.079742,0.13811200883916858
245.52977,-24.23224,352.51712,17.75725,  Upper Scorpius Association ,  16220714-2413559  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.5297842,-24.23221517,6.049300808937655e+18,5.8009,0.963,17.096975,3.816969,0.100871,169.88443,171.110611,0.1723870433898188
245.21869,-24.34146,352.2323,17.89436,  Upper Scorpius Association ,  16205248-2420292  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.2186861,-24.341453,6.049303626436212e+18,6.1487,1.085,16.85891,4.258155,0.028322,161.250381,161.383636,0.16263600435864492
245.10956,-24.27295,352.2153,18.01404,  Upper Scorpius Association ,  16202629-2416226  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.1095639,-24.27296948,6.049307990123e+18,6.8496,0.964,16.323704,3.98908,0.071284,144.865128,144.681503,0.14599392665265126
245.49699,-24.16435,352.5491,17.8249,  Upper Scorpius Association ,  16215928-2409515  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.496986,-24.16431545,6.049313109724002e+18,6.0247,1.034,18.387177,4.152296,0.125089,164.975006,163.379868,0.16598336846647965
245.54228,-24.15144,352.5882,17.80282,  Upper Scorpius Association ,  16221014-2409051  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.5422745,-24.15146675,6.049313453321383e+18,7.2533,1.134,13.592286,2.56613,0.097987,137.023712,136.958237,0.13786828064467208
246.05588,-24.4844,352.6557,17.23206,  Upper Scorpius Association ,  16241340-2429038  ,2018AJ....156...76L,spectroscopy,WTT*,         ,246.0558879,-24.48441506,6.049324448436164e+18,7.2021,1.002,17.12619,4.127052,0.060139,137.991547,137.30426,0.13884839144138517
246.40308,-24.26178,353.04977,17.14348,               Ophiuchus SFR ,  16253673-2415424  ,2008hsf2.book..351W,spectroscopy,TT*,         ,246.4030755,-24.26181288,6.049331526542488e+18,6.9183,2.451,14.879959,3.462254,0.119279,143.079117,143.283951,0.14454417992859517
246.35118,-24.26114,353.01746,17.17934,               Ophiuchus SFR ,  16252428-2415401  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.3512333,-24.26115587,6.049332419895686e+18,7.4562,0.964,16.104258,4.059114,0.184076,133.204544,133.382172,0.13411657412623051
246.23869,-24.19003,353.00195,17.30328,               Ophiuchus SFR ,  16245729-2411240  ,2008hsf2.book..351W,spectroscopy,TT*,         ,246.2387648,-24.19007222,6.049336405625378e+18,7.0465,1.108,15.253706,3.922756,0.288878,140.463226,140.670273,0.1419144256013624
246.58736,-24.14775,353.25558,17.09288,               Ophiuchus SFR ,  16262097-2408518  ,2008hsf2.book..351W,spectroscopy,WTT*,         ,246.5874486,-24.14774239,6.049357433785069e+18,7.2555,0.954,14.602831,3.233137,0.292208,136.470016,136.701248,0.13782647646612914
246.5782,-24.12194,353.27008,17.1162,               Ophiuchus SFR ,  16261877-2407190  ,2008hsf2.book..351W,spectroscopy,WTT*,         ,246.5782822,-24.12194596,6.049357811742192e+18,7.1678,1.161,14.608821,3.606789,0.271044,138.218719,138.404999,0.13951282122827088
246.57695,-24.11978,353.271,17.11848,               Ophiuchus SFR ,  16261847-2407112  ,2008hsf2.book..351W,spectroscopy,WTT*,         ,246.5770337,-24.11976275,6.049357811742192e+18,1.1061,1.039,18.064428,2.824461,0.281948,961.751404,897.118164,0.9040773890245004
246.63737,-24.00467,353.3996,17.15305,               Ophiuchus SFR ,  16263297-2400168  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.6374548,-24.00465952,6.049365336524897e+18,7.2528,1.001,15.735725,3.797515,0.281453,136.449692,136.632828,0.13787778513125964
246.60107,-24.021,353.36386,17.16718,               Ophiuchus SFR ,  16262425-2401156  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.6011459,-24.02098702,6.049365370884636e+18,7.3257,0.982,17.425993,4.372978,0.253849,135.555405,135.856277,0.1365057264152231
246.69217,-23.9695,353.46182,17.13862,               Ophiuchus SFR ,  16264612-2358101  ,2008hsf2.book..351W,spectroscopy,WTT*,         ,246.6922264,-23.969471,6.049366917072862e+18,7.0248,0.954,17.110094,4.327794,0.212962,141.123993,141.171249,0.1423528071973579
246.7027,-23.94283,353.48944,17.14896,               Ophiuchus SFR ,  16264864-2356341  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.7027456,-23.94281702,6.0493673981092e+18,7.21,1.1,14.361319,3.101666,0.157245,137.607788,137.501038,0.13869625520110956
246.34346,-24.03492,353.19,17.3345,               Ophiuchus SFR ,  16252243-2402056  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.3435114,-24.03497347,6.049374510575055e+18,7.0491,1.041,14.180882,3.071976,0.25607,140.687805,140.77002,0.14186208168418663
246.35004,-23.949,353.26166,17.38688,               Ophiuchus SFR ,  16252401-2356564  ,2008hsf2.book..351W,spectroscopy,CTT*,         ,246.3501116,-23.9490286,6.049376159842504e+18,12.221,1.073,16.734198,3.072854,0.257177,,,0.08182636445462728
246.35144,-23.91953,353.28568,17.40542,               Ophiuchus SFR ,           HBC 635  ,1988cels.book.....H,spectroscopy,TT*,         ,246.3515137,-23.91961521,6.049376503440535e+18,7.497,1.827,14.016931,3.04387,0.391059,132.908997,133.069626,0.13338668800853673
246.48262,-23.91944,353.36884,17.31553,               Ophiuchus SFR ,          EM* SR 5  ,2008hsf2.book..351W,spectroscopy,TT*,         ,246.4826422,-23.91953173,6.049381588681161e+18,8.3888,3.802,12.960903,2.492084,0.338214,121.917,119.734962,0.11920656112912455
245.63051,-24.09447,352.68924,17.78101,  Upper Scorpius Association ,  16223132-2405399  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.6305001,-24.09447237,6.049396152914782e+18,6.088,1.054,19.046066,3.659752,0.033552,166.791687,164.168243,0.164257555847569
245.60503,-24.08714,352.67865,17.80322,  Upper Scorpius Association ,  16222521-2405139  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.6050363,-24.08711591,6.049407594709185e+18,7.5963,1.075,18.905222,4.020067,0.089167,130.201019,130.408691,0.13164303674157157
245.60504,-24.08767,352.67825,17.80285,  Upper Scorpius Association ,           Oph 11B  ,2018AJ....156...76L,spectroscopy,BD,         ,245.6050579,-24.08765778,6.049407594707216e+18,7.4979,1.091,20.240482,,0.07334,146.671585,,0.13337067712292777
245.57617,-23.87696,352.82452,17.96323,  Upper Scorpius Association ,  16221828-2352370  ,2018AJ....156...76L,spectroscopy,WTT*,         ,245.5761234,-23.87699257,6.049415673541572e+18,6.5235,0.948,17.302683,4.303791,0.192986,151.809341,152.663666,0.15329194450831607
245.9796,-23.51111,353.36996,17.93102,  Upper Scorpius Association ,  16235509-2330396  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,245.9795518,-23.51106218,6.049456183673228e+18,7.3778,1.114,14.367251,2.901268,0.234446,134.479889,134.474579,0.1355417604163843
243.45184,-25.73796,350.01074,18.11512,  Upper Scorpius Association ,  16134845-2544163  ,2018AJ....156...76L,spectroscopy,CTT*,         ,243.451891,-25.73790433,6.049469309094319e+18,7.1127,1.126,17.867645,4.029026,0.25986,138.766113,139.712921,0.14059358612060116
243.13977,-25.72433,349.81641,18.32761,  Upper Scorpius Association ,  16123352-2543281  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,243.1397791,-25.72434033,6.049478414428227e+18,6.8465,1.105,14.819737,3.158774,0.047427,144.905548,144.660538,0.14606003067260645
243.66187,-25.41668,350.39313,18.19917,  Upper Scorpius Association ,  16143884-2525000  ,2018AJ....156...76L,spectroscopy,WTT*,         ,243.6618644,-25.41669141,6.049502122647927e+18,7.9566,6.558,12.588675,2.370297,0.044937,125.483757,124.792007,0.12568182389462837
243.71838,-25.23122,350.57199,18.2895,  Upper Scorpius Association ,  16145244-2513523  ,2015MNRAS.448.2737R,spectroscopy,CTT*,     rot ,243.7184565,-25.23126965,6.049510643863128e+18,6.3111,1.167,15.068186,3.000509,0.306654,160.013947,,0.15845098318835069
243.45335,-25.15024,350.46017,18.51931,  Upper Scorpius Association ,  16134880-2509006  ,2018AJ....156...76L,spectroscopy,CTT*,         ,243.453359,-25.15021476,6.049521638979539e+18,6.2248,1.051,17.41677,3.501709,0.095481,160.278091,158.455765,0.16064773165402907
243.66328,-25.149,350.59888,18.3822,  Upper Scorpius Association ,  16143918-2508562  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,243.6632764,-25.14898982,6.049523666204035e+18,6.408,1.02,16.408451,3.39493,0.038487,154.484253,154.673264,0.15605493133583018
243.72467,-25.0752,350.69562,18.39245,  Upper Scorpius Association ,  16145392-2504305  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,243.7246697,-25.07518197,6.049525830867571e+18,7.0212,1.059,15.612247,3.314074,0.064908,141.315125,141.16423,0.14242579616020054
242.93134,-25.45209,349.88589,18.65182,  Upper Scorpius Association ,  16114353-2527073  ,2018AJ....156...76L,spectroscopy,WTT*,         ,242.931338,-25.45209193,6.049532737170518e+18,7.1206,1.056,15.490813,3.469411,0.009541,139.206589,139.19191,0.14043760357273266
242.9328,-25.44306,349.89371,18.65713,  Upper Scorpius Association ,  16114387-2526350  ,2018AJ....156...76L,spectroscopy,WTT*,         ,242.9327759,-25.44305844,6.049537165279382e+18,7.0859,2.627,11.317259,1.456356,0.078583,140.449997,140.675766,0.14112533340860017
242.92755,-25.43093,349.89948,18.66896,  Upper Scorpius Association ,  16114261-2525511  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,242.9275677,-25.43087629,6.049537169580902e+18,7.3899,1.109,16.400862,4.322825,0.201768,134.556229,134.168854,0.13531982841445758
243.23285,-25.31619,350.18832,18.54931,  Upper Scorpius Association ,  16125588-2518581  ,2018AJ....156...76L,spectroscopy,WTT*,         ,243.2328835,-25.3161695,6.049542117383588e+18,7.0334,1.055,15.042333,3.239174,0.13168,140.835281,140.752365,0.14217874712088036
242.63177,-25.26714,349.82782,18.97503,  Upper Scorpius Association ,  16103162-2516017  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,242.6317635,-25.26716558,6.049554108931809e+18,6.3406,1.086,15.775283,3.159718,0.094485,156.204712,156.229431,0.15771378103018643
242.74136,-25.18612,349.96228,18.96004,  Upper Scorpius Association ,  16105792-2511100  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,242.7412567,-25.18610126,6.049556479756182e+18,6.9387,6.416,14.345999,2.75547,0.343181,146.171692,147.474487,0.1441192154149913
242.87173,-25.15195,350.07483,18.89877,  Upper Scorpius Association ,  16112922-2509068  ,2018AJ....156...76L,spectroscopy,WTT*,         ,242.8717482,-25.15194128,6.049561530636171e+18,6.3363,1.023,18.37958,3.637014,0.067037,158.349045,154.940155,0.15782081025203984
243.25977,-25.02945,350.42505,18.7296,  Upper Scorpius Association ,  16130234-2501460  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,243.2597771,-25.02946913,6.049573693983302e+18,6.8917,10.343,13.091215,2.271082,0.072685,143.9711,143.979813,0.14510207931279656
243.55241,-24.908,350.71078,18.62076,  Upper Scorpius Association ,  16141259-2454287  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,243.5524513,-24.90801152,6.049578607425858e+18,6.0957,1.005,13.34856,2.072927,0.141192,162.828445,162.787018,0.16405006808077827
243.51582,-24.88581,350.70374,18.66012,  Upper Scorpius Association ,  16140380-2453088  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,243.5158565,-24.88582358,6.049581734162073e+18,6.395,1.095,13.623975,2.227784,0.128762,155.133606,155.2995,0.15637216575449572
243.14415,-24.97622,350.38934,18.84217,  Upper Scorpius Association ,  16123458-2458341  ,2008ApJ...688..377S,X-ray+spectroscopy,WTT*,     rot ,243.1441328,-24.97620784,6.049586716324208e+18,7.1837,1.646,15.639981,3.619453,0.071137,137.961777,137.7845,0.13920403134874787
244.12921,-25.07631,350.95889,18.12457,  Upper Scorpius Association ,  16163101-2504345  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.1292206,-25.07629554,6.049610080944882e+18,6.4702,0.971,15.825786,3.399434,0.0625,153.011063,153.185562,0.1545547278291243
244.22627,-24.99976,351.0809,18.11252,  Upper Scorpius Association ,  16165430-2459590  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.2262524,-24.99973412,6.049612211248669e+18,6.6442,1.511,15.251153,3.259272,0.109467,148.836075,148.728043,0.15050720929532527
243.77184,-24.99317,350.78943,18.4176,  Upper Scorpius Association ,  16150524-2459351  ,2008ApJ...688..377S,X-ray+spectroscopy,CTT*,         ,243.7718567,-24.9931188,6.049620526304657e+18,7.1565,1.021,16.294939,3.724787,0.192166,138.394211,138.442032,0.13973310976035772
243.74702,-24.99192,350.77414,18.43483,  Upper Scorpius Association ,  16145928-2459308  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,243.747008,-24.99191381,6.049623103285036e+18,6.28,1.041,15.488146,3.290406,0.045021,157.654587,157.731934,0.15923566878980894
244.0554,-24.73258,351.17526,18.40814,  Upper Scorpius Association ,  16161329-2443572  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.0554054,-24.73257615,6.049631555781421e+18,6.4428,1.863,14.034649,2.790252,0.022399,153.807724,153.893127,0.15521201961879927
243.97951,-24.74353,351.11722,18.45103,  Upper Scorpius Association ,  16155507-2444365  ,2008ApJ...688..377S,X-ray+spectroscopy,WTT*,     rot ,243.9794954,-24.74347919,6.049634235841014e+18,7.5685,1.021,17.540688,4.401035,0.189066,131.262024,131.797058,0.13212657726101606
244.35895,-24.84978,351.28268,18.12658,  Upper Scorpius Association ,  16172615-2450592  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,244.3589657,-24.84980408,6.049637156418308e+18,6.3297,1.9,14.161006,2.920776,0.100784,156.633484,156.360352,0.15798537055468664
244.37634,-24.64422,351.45264,18.25477,  Upper Scorpius Association ,  16173031-2438390  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,244.3763169,-24.64421714,6.049650487996865e+18,6.395,1.058,13.688806,2.353152,0.076253,155.180283,155.071579,0.15637216575449572
244.23352,-24.71813,351.30261,18.29961,  Upper Scorpius Association ,  16165604-2443049  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.233498,-24.71808526,6.049654405007043e+18,6.6262,1.033,16.074003,3.512766,0.176326,149.113464,149.554962,0.15091606048715703
244.1998,-24.67451,351.31427,18.35176,  Upper Scorpius Association ,  16164795-2440282  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.1997618,-24.6745259,6.049654782964185e+18,6.269,2.395,14.674926,3.112124,0.137497,158.182907,158.00853,0.1595150741745095
244.32912,-24.62185,351.43918,18.30147,  Upper Scorpius Association ,  16171898-2437186  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.3290954,-24.62187207,6.049656638390049e+18,6.2781,3.951,15.625704,3.714755,0.113212,158.264359,158.495789,0.15928385976648984
244.21375,-24.55769,351.41354,18.42201,  Upper Scorpius Association ,  16165130-2433277  ,2015MNRAS.448.2737R,spectroscopy,IMTT*,     rot ,244.2137634,-24.55772229,6.04966089899765e+18,6.694,1.517,9.82562,1.245713,0.124191,148.716476,148.638779,0.14938751120406335
244.49591,-24.46855,351.66623,18.29417,  Upper Scorpius Association ,  16175902-2428067  ,2018AJ....156...76L,spectroscopy,WTT*,         ,244.4959508,-24.46856192,6.049665400123348e+18,6.2475,1.038,14.934819,2.937484,0.140389,158.80484,158.628067,0.1600640256102441
244.38423,-24.44999,351.60791,18.38144,  Upper Scorpius Association ,  16173221-2426599  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.3842596,-24.45000076,6.049666224757098e+18,7.2848,1.523,15.031264,3.388791,0.104593,136.2211,136.254135,0.13727212826707666
244.3654,-24.35072,351.67249,18.46142,  Upper Scorpius Association ,  16172769-2421025  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,244.3654108,-24.35074576,6.04967089768155e+18,7.1379,9.502,14.86434,3.367111,0.099302,139.550598,138.721603,0.14009722747586825
244.34491,-24.31743,351.68488,18.49773,  Upper Scorpius Association ,  16172277-2419026  ,2018AJ....156...76L,spectroscopy,WTT*,         ,244.3449295,-24.31739484,6.049671202620632e+18,6.6946,1.133,19.505228,3.578369,0.141782,149.613678,156.235245,0.14937412242703071
243.41,-24.72533,350.75711,18.84019,  Upper Scorpius Association ,  16133840-2443309  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,243.4100122,-24.72532564,6.049690070415179e+18,7.2624,1.106,14.496947,2.899316,0.042738,136.640976,136.606995,0.13769552764926193
243.43709,-24.57067,350.89374,18.92859,  Upper Scorpius Association ,  16134490-2434143  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,243.4371113,-24.57070078,6.049695877210988e+18,6.5209,1.135,14.158438,2.612487,0.131011,152.05368,152.162598,0.15335306476099925
243.73286,-24.49319,351.14828,18.78581,  Upper Scorpius Association ,  16145589-2429353  ,2018AJ....156...76L,spectroscopy,WTT*,         ,243.7328833,-24.49316985,6.049700103456246e+18,6.1692,1.036,19.61853,3.723679,0.105274,163.244812,173.066788,0.16209557154898527
243.58226,-24.47792,351.06085,18.89615,  Upper Scorpius Association ,  16141974-2428404  ,2008ApJ...688..377S,X-ray+spectroscopy,WTT*,     rot ,243.5822542,-24.47791118,6.04970271050193e+18,6.2052,1.009,17.793198,4.099207,0.036985,160.705048,159.460571,0.16115516018822926
243.56183,-24.45233,351.06708,18.92723,  Upper Scorpius Association ,  16141484-2427081  ,2008ApJ...688..377S,X-ray+spectroscopy,WTT*,         ,243.561837,-24.45226885,6.049703024036725e+18,6.4101,1.1,16.296083,3.934382,0.221325,154.610794,154.370926,0.15600380649287843
244.01216,-24.51522,351.31454,18.58517,  Upper Scorpius Association ,  16160292-2430548  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,244.0121807,-24.51523479,6.049708281076909e+18,6.8881,2.218,12.984767,2.320787,0.086277,144.482788,144.417221,0.14517791553548876
244.05389,-24.51504,351.34201,18.55752,  Upper Scorpius Association ,  16161293-2430541  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,244.0538995,-24.51501835,6.049708968271668e+18,6.6768,2.43,14.68342,3.277618,0.083959,148.909805,148.054504,0.14977234603402828
243.97198,-24.41056,351.36902,18.6833,  Upper Scorpius Association ,  16155327-2424380  ,2018AJ....156...76L,spectroscopy,WTT*,     rot ,243.9720016,-24.41053926,6.049713400678259e+18,6.2427,0.996,14.455673,2.65689,0.102814,158.690231,158.709869,0.16018709853108432
244.10545,-24.20162,351.61798,18.73658,  Upper Scorpius Association ,  16162531-2412057  ,2018AJ....156...76L,spectroscopy,TT*,         ,244.1054694,-24.20160014,6.049723468081347e+18,6.4242,1.011,17.30112,3.787625,0.095814,154.651093,154.522842,0.15566140531116715
243.80161,-24.33592,351.31473,18.84766,  Upper Scorpius Association ,  16151239-2420091  ,2018AJ....156...76L,spectroscopy,CTT*,     rot ,243.8016208,-24.33588836,6.049726045061745e+18,6.8478,1.009,16.652275,3.561021,0.119261,145.198807,144.569138,0.14603230234527875
243.79646,-24.33764,351.31003,18.84991,  Upper Scorpius Association ,  16151116-2420153  ,2008ApJ...688..377S,X-ray+spectroscopy,WTT*,     rot ,243.7965075,-24.33761292,6.049726040762144e+18,6.9283,1.062,18.12139,4.060101,0.183933,142.701447,142.984344,0.14433555128963815
