RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo
209.43311,-39.97976,316.4852,21.14085,           Gum Nebula: CG 12 ,CXOU J135743.9-3958 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4330999,-39.97980744,6114205804964036096,1.4816,1.234,10.236468,0.463189,0.173059,665.377136,664.443176
209.43388,-39.97894,316.48605,21.14148,           Gum Nebula: CG 12 ,            PDS 69  ,1992AJ....103..549G,spectroscopy,HAeBe,         ,209.4338571,-39.97894286,6114205804964036352,1.4588,1.167,10.504003,0.997381,0.064031,674.344482,672.520081
209.49338,-39.98939,316.53,2.1119,           Gum Nebula: CG 12 ,CXOU J135758.4-3959 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4933547,-39.98938027,6114206389079584640,1.2933,6.262,14.214541,1.692363,0.078048,749.35675,764.546814
209.57602,-39.94461,316.60846,21.14472,           Gum Nebula: CG 12 ,CXOU J135818.2-3956 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.5761026,-39.94488408,6114206694014179328,1.8166,1.028,17.140688,2.179501,1.012692,540.432129,539.484131
209.474,-39.9586,316.52371,21.15267,           Gum Nebula: CG 12 ,CXOU J135753.7-3957 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4739185,-39.95861833,6114207209412297984,2.0704,1.017,19.245247,2.858509,0.234263,507.380859,478.851898
209.50009,-39.93093,316.55243,21.17382,           Gum Nebula: CG 12 ,CXOU J135800.0-3955 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.5000239,-39.93101778,6114207351152273920,1.457,0.993,16.255022,2.545065,0.364945,671.108521,665.08551
209.47134,-39.92965,316.53006,21.18108,           Gum Nebula: CG 12 ,CXOU J135753.1-3955 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4713176,-39.9296553,6114207449928434304,0.6195,0.999,19.028555,1.248159,0.064739,2283.71558,3340.21631
209.45808,-39.92022,316.52234,21.19292,           Gum Nebula: CG 12 ,CXOU J135749.9-3955 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4580904,-39.92024553,6114207522950969984,1.4549,0.972,17.993626,2.854292,0.096341,683.339111,628.628357
209.47639,-39.9228,316.53607,21.18661,           Gum Nebula: CG 12 ,CXOU J135754.3-3955 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4764296,-39.92282127,6114207626030184064,1.3876,3.145,14.201312,2.067791,0.133417,701.01886,697.94751
209.48276,-39.89836,316.54828,21.20879,           Gum Nebula: CG 12 ,CXOU J135755.8-3953 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.482872,-39.89828535,6114207660389930496,0.3301,1.062,18.026972,1.736315,0.409722,3160.84863,1425.88794
209.38403,-39.97678,316.44727,21.15394,           Gum Nebula: CG 12 ,CXOU J135732.1-3958 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.384068,-39.97679873,6114217281116652416,1.4511,1.004,17.48559,2.458164,0.12471,688.977478,734.255432
209.35768,-39.97702,316.42633,21.15919,           Gum Nebula: CG 12 ,CXOU J135725.8-3958 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3576648,-39.97701689,6114217452915345152,2.0193,1.165,13.174449,0.807348,0.043307,484.647583,485.344208
209.34676,-39.96379,316.42154,21.17419,           Gum Nebula: CG 12 ,CXOU J135723.2-3957 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3467445,-39.96387572,6114217521634825984,0.6488,3.251,16.567013,2.554602,0.311568,1549.32043,1618.44434
209.35841,-39.94086,316.43744,21.19384,           Gum Nebula: CG 12 ,CXOU J135726.0-3956 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3583978,-39.94089563,6114217555994570112,1.5243,2.414,18.550894,2.35265,0.132641,1131.8512,701.94104
209.35696,-39.93557,316.43784,21.19923,           Gum Nebula: CG 12 ,CXOU J135725.6-3956 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3568855,-39.9356233,6114217929650909952,1.0016,0.917,18.203213,2.484257,0.28124,998.630798,890.111572
209.32111,-39.95293,316.40439,21.18997,           Gum Nebula: CG 12 ,CXOU J135717.0-3957 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3212113,-39.95288363,6114218174469858304,1.4732,0.962,16.623842,2.252504,0.325654,672.107727,657.173401
209.43266,-39.90129,316.50775,21.21645,           Gum Nebula: CG 12 ,CXOU J135743.8-3954 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4325806,-39.90130142,6114219304040204800,1.6069,0.972,19.287975,3.504175,0.223086,742.638245,944.539856
209.4156,-39.90105,316.49432,21.22024,           Gum Nebula: CG 12 ,CXOU J135739.7-3954 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4155553,-39.9010014,6114219514500512896,1.4536,0.977,17.151947,2.615217,0.214062,671.798218,652.070007
209.50082,-39.83442,316.58133,21.26651,           Gum Nebula: CG 12 ,CXOU J135800.2-3950 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.5008642,-39.83461016,6114219995536029056,1.4266,1.032,14.768905,1.704687,0.695411,681.669861,680.922607
209.4473,-39.79169,316.55139,21.31884,           Gum Nebula: CG 12 ,CXOU J135747.3-3947 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4471183,-39.7918397,6114221095047682432,1.4551,1.073,14.727492,1.717072,0.736991,669.562622,668.361084
209.27217,-39.77891,316.41608,21.36766,           Gum Nebula: CG 12 ,CXOU J135705.3-3946 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.2721028,-39.77893574,6114223500229383680,1.5251,1.76,16.972372,2.38093,0.207758,650.675232,671.476501
209.47121,-39.72559,316.58975,21.37741,           Gum Nebula: CG 12 ,CXOU J135753.0-3943 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4712383,-39.72568397,6114227309857467648,1.2509,1.037,20.367598,0.489153,0.347273,1454.34729,1833.51245
209.53362,-39.72206,316.64038,21.36767,           Gum Nebula: CG 12 ,CXOU J135808.0-3943 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.5335751,-39.72222513,6114227485959054464,4.9915,1.012,11.295075,0.809555,0.607345,198.870331,199
209.41856,-39.59532,316.58606,21.5138,           Gum Nebula: CG 12 ,CXOU J135740.4-3935 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.4183001,-39.59538725,6114232223301528192,0.085,1.017,19.524986,0.871286,0.760451,4364.4917,8471.39551
209.1911,-39.76437,316.35583,21.39845,           Gum Nebula: CG 12 ,CXOU J135645.8-3945 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.1910306,-39.76421411,6114270263833855488,0.6436,1.084,17.1328,1.283007,0.593196,1546.52673,1464.40369
209.19934,-39.7489,316.36685,21.41165,           Gum Nebula: CG 12 ,CXOU J135647.8-3944 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.199303,-39.74879384,6114270641790982144,8.8578,12.479,12.951812,2.311561,0.395679,113.447388,114.070473
209.22343,-39.71884,316.39471,21.43561,           Gum Nebula: CG 12 ,CXOU J135653.6-3943 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.2236895,-39.718632,6114270774926522752,0.264,0.945,18.73823,1.052073,1.037742,8164.99463,4400.43506
209.07335,-39.65506,316.29352,21.52804,           Gum Nebula: CG 12 ,CXOU J135617.6-3939 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.0734908,-39.65506808,6114275452153634560,9.0771,1.36,13.7977,2.664492,0.391294,109.507889,109.518738
209.35378,-39.59732,316.53384,21.52546,           Gum Nebula: CG 12 ,CXOU J135724.9-3935 ,2008ApJ...673..331G,X-ray+opt+NIR photometry,TT*,         ,209.3538493,-39.59699988,6114278922487487872,3.5329,1.172,9.499447,0.244245,0.195,280.868835,281.44342
181.44783,-51.00336,295.63956,11.22093,             Centaurus-Lupus ,         HD 105070  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,181.4478405,-51.00335303,6126370801621215872,9.3251,0.965,8.925771,0.884028,0.034488,106.998268,107.033249
183.64209,-51.17011,297.05374,11.28035,             Centaurus-Lupus ,             MML 9  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,183.6420446,-51.17014036,6126585034583698944,8.4247,1.014,10.267543,1.128948,0.14983,118.341171,118.403549
185.48192,-49.77014,298.05283,12.82184,             Centaurus-Lupus ,            MML 15  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,185.4819129,-49.77012308,6126808780897193216,8.3343,0.873,9.788304,1.003034,0.063137,119.67453,119.704285
185.51791,-48.69022,297.94675,13.89707,             Centaurus-Lupus ,            MML 16  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,185.5179117,-48.6902649,6127110188823860480,7.1026,0.868,10.427336,1.21478,0.161679,140.311844,140.353912
191.27808,-47.71611,301.82974,15.1421,             Centaurus-Lupus ,            MML 24  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,191.2781623,-47.71616719,6128156202336951424,8.4059,1.035,10.001239,1.051442,0.286511,118.632042,118.643219
183.04662,-49.83558,296.46597,12.54275,             Centaurus-Lupus ,1RXS J121210.7-4949 ,2008hsf2.book..235P,spectroscopy,PTT*,         ,183.0466331,-49.83561353,6129584364863667840,7.8023,1.299,11.039111,1.280274,0.124492,127.855125,127.808586
188.735,-45.63528,299.91516,17.13981,          TW Hya Association ,            TWA 16  ,2008hsf2.book..757T,spectroscopy,TT*,         ,188.7346489,-45.63552891,6132134299824086144,12.219,10.459,12.255148,2.343694,1.258529,81.8673477,81.9291611
187.90874,-45.98306,299.34146,16.75059,          TW Hya Association ,            TWA 20  ,2008hsf2.book..757T,spectroscopy,PTT*,         ,187.9086215,-45.98318276,6132146982868270976,12.4678,1.435,12.059723,2.520433,0.532149,80.2413788,80.1643906
196.72662,-45.69203,305.75705,17.09485,             Centaurus-Lupus ,1RXS J130655.0-4541 ,2008hsf2.book..235P,X-ray+spectroscopy,PTT*,         ,196.7266495,-45.69200502,6134516941522596352,8.9652,1.279,11.255184,1.569432,0.116554,111.300102,111.392204
192.03242,-44.65464,302.31256,18.21313,             Centaurus-Lupus ,            MML 25  ,2008hsf2.book..235P,spectroscopy,PTT*,         ,192.0324694,-44.6546653,6138425847095084288,6.6057,16.217,9.560861,1.096632,0.15599,150.392242,151.323044
188.76749,-41.61083,299.65231,21.15667,          TW Hya Association ,            TWA 10  ,2008hsf2.book..757T,spectroscopy,TT*,         ,188.7677335,-41.61072667,6146107993101452160,17.3964,1.287,11.965912,2.561543,0.753595,,
189.0025,-39.87111,299.71912,22.90438,          TW Hya Association ,           TWA 11B  ,2008hsf2.book..757T,spectroscopy,TT*,         ,189.0022881,-39.87102599,6147117722735170176,14.149,1.247,11.958519,2.288075,0.659035,,
225.29813,-41.34461,327.59973,15.22954,       Upper Centaurus-Lupus ,            MML 56  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,225.2981407,-41.34461298,6196989444166807424,6.2104,1.188,10.008509,0.907882,0.030782,160.479767,160.145004
224.84479,-40.22,327.86563,16.37719,       Upper Centaurus-Lupus ,            MML 54  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,224.8448522,-40.22002913,6197282223497921152,8.8801,1.167,9.640861,0.975813,0.200583,112.261894,112.210472
228.95221,-37.1542,332.39279,17.32486,       Upper Centaurus-Lupus ,      CD-36 10010B  ,1994A&AS..104..315T,spectroscopy,IMTT*,         ,228.9518584,-37.15445121,6199395656645838976,7.4074,0.913,8.514243,0.721951,1.354933,134.550659,134.602188
228.95394,-37.14881,332.39694,17.32856,       Upper Centaurus-Lupus ,         HD 135344  ,1994A&AS..104..315T,spectroscopy,HAeBe,         ,228.9539428,-37.14881427,6199395656645840384,7.4105,0.948,7.748194,0.089311,0.017317,134.182724,134.5103
226.81171,-35.08319,332.03397,20.00112,       Upper Centaurus-Lupus ,            MML 58  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,226.8117387,-35.08320219,6200792375707775488,9.3018,1.147,10.258574,1.09256,0.095251,107.173203,107.139343
224.33176,-36.20761,329.57867,20.06707,       Upper Centaurus-Lupus ,            MML 52  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,224.3317923,-36.2076228,6202164153904129792,7.695,0.911,10.027617,0.994243,0.10455,129.407761,129.498947
224.65703,-35.67506,330.10452,20.39802,       Upper Centaurus-Lupus ,            MML 53  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,224.6570302,-35.67510966,6202221951282822528,8.0802,3.435,10.432901,1.382483,0.17877,123.0289,123.195473
222.60754,-35.1135,328.83539,21.70328,       Upper Centaurus-Lupus ,            MML 50  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,222.6075569,-35.11349432,6203184642432221824,6.6734,3.119,10.355242,1.208145,0.05392,148.982269,150.824112
232.60942,-32.30339,337.9299,19.55302,       Upper Centaurus-Lupus ,         HIP 75924  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,232.6095397,-32.30319683,6206801417212045696,9.4342,1.046,9.470861,0.905374,0.784978,105.656853,105.625244
234.25891,-31.61106,339.55179,19.24072,       Upper Centaurus-Lupus ,            MML 66  ,2008hsf2.book..235P,spectroscopy,WTT*,         ,234.2589039,-31.61106294,6208381582919629568,7.919,0.895,9.762387,1.013802,0.021554,125.771446,125.789307
234.17061,-29.39931,340.96405,21.01258,  Upper Scorpius Association ,  15364094-2923574  ,2018AJ....156...76L,spectroscopy,WTT*,         ,234.1704021,-29.39914339,6209195913018942976,15.8813,1.719,13.97654,2.858589,0.885893,,
234.85844,-29.9795,341.06711,20.18531,  Upper Scorpius Association ,  15392602-2958462  ,2018AJ....156...76L,spectroscopy,WTT*,         ,234.8584198,-29.97950438,6209197287409304320,8.0876,1.291,13.957099,2.643892,0.064883,122.870193,122.794868
229.97041,-28.04028,338.69714,24.33509,  Upper Scorpius Association ,  15195295-2802266  ,1998A&A...333..619P,X-ray+spectroscopy,WTT*,         ,229.9706373,-28.04075177,6213136455314990208,5.1339,28.11,12.035484,1.293785,0.935,195.746201,189.918152
218.35742,-34.54378,325.72839,23.77317,       Upper Centaurus-Lupus ,         HIP 71178  ,2008hsf2.book..235P,spectroscopy,WTT*,     rot ,218.3574002,-34.54380924,6215319505597073792,10.4152,1.73,9.926824,1.090774,0.120579,95.7909241,95.7057266
236.52206,-29.34809,342.67651,19.73795,  Upper Scorpius Association ,  15460529-2920531  ,2018AJ....156...76L,spectroscopy,WTT*,         ,236.5220777,-29.34808758,6233037070321568128,7.2057,1.081,12.760089,1.9859,0.056312,138.5233,138.424133
237.01216,-29.14359,343.16183,19.61209,  Upper Scorpius Association ,  15480291-2908369  ,2018AJ....156...76L,spectroscopy,WTT*,         ,237.0121841,-29.14361107,6233126130764332416,6.9033,1.148,10.589499,1.087706,0.107299,144.161636,144.274994
237.35454,-28.73133,343.68988,19.7238,  Upper Scorpius Association ,  15492508-2843527  ,2015MNRAS.448.2737R,spectroscopy,TT*,         ,237.3545274,-28.73133942,6233165056047024896,7.6863,1.261,13.087522,2.103469,0.052334,129.36496,129.451126
237.24069,-28.62595,343.68451,19.86891,  Upper Scorpius Association ,  15485777-2837332  ,2018AJ....156...76L,spectroscopy,TT*,         ,237.2407662,-28.62591606,6233178525064457728,5.795,1.093,,,0.270155,222.140701,
237.40247,-28.25398,344.06027,20.05295,  Upper Scorpius Association ,  15493660-2815141  ,2018AJ....156...76L,spectroscopy,TT*,         ,237.4025096,-28.25394297,6233568684195714816,7.252,1.138,17.021402,3.659569,0.183231,136.794815,136.594742
237.37119,-28.26072,344.03357,20.06622,  Upper Scorpius Association ,  15492909-2815384  ,2018AJ....156...76L,spectroscopy,TT*,         ,237.3712169,-28.26068884,6233568752915197440,6.918,4.436,16.858513,3.82552,0.14089,144.905182,143.144104
237.58159,-28.08998,344.30191,20.07023,  Upper Scorpius Association ,  15501958-2805237  ,2018AJ....156...76L,spectroscopy,PTT*,         ,237.581597,-28.08993441,6233577407268502272,7.3717,0.974,18.30195,3.158075,0.165634,134.883514,136.124954
238.0368,-27.39607,345.11594,20.31548,  Upper Scorpius Association ,  15520884-2723456  ,2018AJ....156...76L,spectroscopy,TT*,         ,238.0368401,-27.396053,6233762782358231808,5.701,1.128,15.246075,2.989595,0.141939,173.703949,173.403381
238.13,-26.56417,345.78119,20.87329,  Upper Scorpius Association ,[PZ99] J155231.2-26 ,2008hsf2.book..235P,X-ray+spectroscopy,WTT*,         ,238.1301145,-26.56470656,6234017250579930240,9.3295,1.211,11.669278,1.54843,0.648,106.851906,106.852127
235.27792,-26.94056,343.46243,22.27983,  Upper Scorpius Association ,[PZ99] J154106.7-26 ,2008hsf2.book..235P,X-ray+spectroscopy,WTT*,         ,235.2782921,-26.9406381,6234377340635038848,8.5489,0.906,10.960835,1.146275,1.226741,116.53566,116.493881
234.77899,-26.77558,343.21042,22.6935,  Upper Scorpius Association ,  15390696-2646320  ,2015MNRAS.448.2737R,spectroscopy,WTT*,         ,234.7789977,-26.77558725,6234561714990398080,12.3724,1.195,11.797673,1.932533,0.035893,80.6818924,80.7081604
237.33751,-26.00175,345.62473,21.76769,  Upper Scorpius Association ,  15492100-2600062  ,2015MNRAS.448.2737R,spectroscopy,WTT*,         ,237.3374962,-26.00175523,6234854288163845504,6.9327,2.107,10.686811,1.499958,0.04857,143.456497,143.710236
237.31387,-26.0152,345.59805,21.77198,  Upper Scorpius Association ,  15491532-2600547  ,2012ApJ...744...54H,spectroscopy,HAeBe,         ,237.3138569,-26.01519382,6234854936701816192,6.4659,5.693,13.16672,0.877068,0.047876,153.227859,153.764389
237.31467,-26.01393,345.59952,21.77245,  Upper Scorpius Association ,  15491551-2600501  ,2012ApJ...744...54H,spectroscopy,HAeBe,         ,237.3147059,-26.01389972,6234854940998102912,7.6925,20.965,14.563153,0.826364,0.159274,131.174622,129.372131
237.31671,-25.78744,345.76489,21.93902,  Upper Scorpius Association ,  15491602-2547146  ,2018AJ....156...76L,spectroscopy,TT*,         ,237.3167321,-25.78737666,6234876690713276928,15.4349,1.344,16.645948,3.686433,0.239013,64.5431519,64.3542252
235.36058,-26.22375,344.02798,22.7762,  Upper Scorpius Association ,  15412655-2613253  ,2018AJ....156...76L,spectroscopy,WTT*,         ,235.3606119,-26.2236931,6234976879410253440,5.6459,1.27,18.11293,3.608343,0.229244,176.426086,178.707352
236.05583,-25.38278,345.13992,22.99899,  Upper Scorpius Association ,[PZ99] J154413.4-25 ,2008hsf2.book..235P,X-ray+spectroscopy,WTT*,         ,236.05561,-25.38308772,6235172592479759232,6.8971,1.224,12.424366,1.920475,1.31874,144.855667,144.77092
236.29045,-25.21194,345.43546,22.98617,  Upper Scorpius Association ,  15450970-2512430  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,236.2904731,-25.21194716,6235199156856442368,6.9709,1.052,13.160193,1.967444,0.079393,142.512222,142.484375
239.07167,-26.63813,346.38614,20.24592,  Upper Scorpius Association ,  15561721-2638171  ,2018AJ....156...76L,spectroscopy,TT*,         ,239.0716854,-26.6380822,6235268765390542848,6.9628,0.974,18.551247,3.595221,0.179101,143.673798,142.85878
239.5289,-26.39631,346.87988,20.14045,  Upper Scorpius Association ,  15580694-2623466  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,239.5289274,-26.39630693,6235299349856871936,6.6992,2.561,14.071702,2.606419,0.089156,147.939087,148.043198
238.63533,-26.49264,346.18805,20.61878,  Upper Scorpius Association ,  15543248-2629334  ,2018AJ....156...76L,spectroscopy,TT*,         ,238.6353638,-26.4925857,6235335049625674496,7.1651,1.115,16.200178,3.381851,0.223827,138.659546,137.8703
239.75804,-26.27583,347.12665,20.08573,  Upper Scorpius Association ,  15590193-2616329  ,2015MNRAS.448.2737R,spectroscopy,WTT*,     rot ,239.7580504,-26.27581996,6235394938650930176,7.7619,4.274,15.592545,3.411149,0.049231,128.268845,125.614891
